140.41,290.52,153.37,451.76
192.33,70.86,205.36,240.97
140.3,151.44,156.82,313.96
198.73,153.54,213.23,315.15
198.73,153.54,213.23,315.15
96.69,101.96,119.23,269.72
56.47,329.01,68.07,490.03
93.96,230.67,109.63,387.51
179.27,317.75,193.41,479.26
243.5,339.27,261.12,503.71
241.09,296.41,257.27,457.03
185.17,378.88,199.15,545.75
157.75,213.35,172.57,371.49
101.14,342.52,110.76,504.14
187.4,27.75,201.29,205.76
167.71,352.17,180.82,516.07
150.95,311.35,162.98,471.38
135.25,284.15,148.54,443.1
129.01,328.4,141.37,489.57
117.53,307.76,130.24,467.15
106.49,170.81,123.97,330.73
106.49,170.81,123.97,330.73
34.41,389.83,38.64,557.1
241.28,371.32,260.57,538.25
186.56,28.15,201.29,205.76
167.86,33.99,184.78,210.04
159.96,388.94,171.79,558.48
159.9,101.16,176.11,267.6
159.45,50.38,176.6,225.01
138.51,259.1,152.59,416.45
138.51,259.1,152.59,416.45
111.55,150.37,129.92,312.03
111.55,150.37,129.92,312.03
97.43,407.09,103.56,577.68
97.3,193.06,113.57,351.79
97.3,193.06,113.57,351.79
194.35,548.58,104.79,352.35
177.75,181.48,192.47,341.03
177.75,181.48,192.47,341.03
169.46,115.78,185.08,280.76
153.62,415.9,164.89,589.03
124.81,292.09,137.74,451.5
124.61,90.37,143.45,258.9
71.2,437.27,73.62,612.96
191.63,183.18,206.01,342.65
172.1,397.03,185.14,567.53
169.35,412.22,182.61,585.2
165.32,174.76,180.45,334.67
161.63,21.76,178.7,201.15
159.58,36.1,176.18,212.13
157.09,290.51,170.9,449.72
145.97,342.35,158.18,505.25
145.97,342.35,158.18,505.25
136.37,377.87,146.49,544.22
110.21,237.15,125.05,394.43
94.11,326.77,104.66,487.44
27.81,427.71,27.41,600.41
27.81,427.71,27.41,600.41
293.47,94.71,301.91,264.39
193.69,329.25,208.14,491.07
176.06,374.97,189.54,541.89
163.5,134.24,179.16,297.14
161.81,19.39,178.7,201.15
158.18,259.82,172.82,417.84
157.26,275.54,171.01,433.78
149.58,32.38,167.83,208.66
141.92,39.5,160.63,214.9
141.92,39.5,160.63,214.9
129.2,207.75,144.84,366.67
124.1,117.59,142.1,282.29
121.1,212.58,136.57,370.42
113.93,314.28,125.59,474.47
103.86,179.21,120.56,338.48
87.37,382.96,94.65,550.14
86.7,435.29,91.4,611.27
65.23,407.67,69.42,577.63
322.32,185.28,334.12,347.19
322.32,185.28,334.12,347.19
172.53,221.23,187.22,379.05
167.4,44,183.06,219.14
166.05,390.1,178.41,559.39
161.22,259.74,175.64,417.72
158.09,342.44,170.72,505.26
157.64,330.73,170.62,492.48
155.88,119.63,172.98,284.19
155.88,119.63,172.98,284.19
155.15,173.49,170.72,333.33
154.44,14.29,172.41,194.21
149.89,266.21,163.89,424.4
148.98,282.46,162.48,440.87
144.07,352.91,156,516.68
141.83,419.54,151.79,593.52
140.71,139.87,157.46,302.04
141.53,14.04,160.72,193.78
122.78,272.61,135.84,430.7
118.92,110.32,137.87,275.85
118.28,127.8,136.74,291.41
107.16,342.88,117.54,505.11
106.37,206.9,122.68,365
102.69,434.3,108.56,609.8
92.95,351.24,102.41,514.14
92.18,184.76,109.67,343.9
91.21,422.36,96.59,595.95
87.8,343.99,97.28,506.3
87.9,193.86,104.79,352.35
87.9,193.86,104.79,352.35
87.37,409.05,93.11,579.61
87.37,409.05,93.11,579.61
84.19,322.27,94.48,482.71
78.66,343.89,88.06,505.98
78.66,343.89,88.06,505.98
73.01,432.33,76.29,606.84
61.19,515.6,173.24,489.5
