84.07,367.76,63.98,131.31
83.64,404.15,66.57,170.17
81.61,380.35,62.77,145.09
81.15,423.16,65.9,189.61
77.46,407.17,60.45,173.42
75.19,386.58,56.5,151.43
71.13,527.61,64.11,289.67
69.2,445.74,55.46,212.49
69.2,445.74,55.46,212.49
68.29,428.88,53.16,195.64
67.22,517.18,59.51,280
66.22,386.86,47.31,152.03
65.2,628.88,65.87,373.88
60.89,530.42,54.53,291.93
61.05,438.04,46.53,204.82
61.05,438.04,46.53,204.82
56.5,389.79,37.03,154.76
55.16,446.99,41.51,213.98
49.73,461.02,37.53,227.74
48.4,575.26,46.45,330.84
45.53,425.57,29.81,192.49
45.53,425.57,29.81,192.49
42.09,423.05,25.94,189.92
40.69,436.27,25.9,203.48
40.69,436.27,25.9,203.48
39.88,615.29,42.21,363.6
39.11,445.47,25.27,212.58
37.55,368.9,15.26,132.39
33.95,393.55,14.15,159.01
30.96,587.23,31.63,341.16
31,397.9,11.75,163.71
30.41,458,17.9,224.95
30.46,379.61,8.78,143.87
30.46,379.61,8.78,143.87
29.18,502.34,21.31,266.82
27.8,483.4,18.04,249.2
26.76,468.91,15.4,235.43
26.76,468.91,15.4,235.43
26.69,403.67,7.64,169.81
26.42,444.31,12.33,211.61
24.04,434.75,9.02,201.78
24.04,434.75,9.02,201.78
24.61,414.31,7.56,180.87
19.32,571,19.31,327.67
17.64,487.62,8.59,253.24
15.78,494.03,7.53,259.43
15.78,494.03,7.53,259.43
13.25,491.21,4.79,256.75
13.25,491.21,4.79,256.75
12.48,583.12,14.14,337.55
12.48,583.12,14.14,337.55
9.54,576.94,10.74,332.75
4.28,613.47,9.93,362.81
329.31,411.19,317.94,172.22
272.5,350.62,263.9,108.18
270.31,376.76,260.02,137.09
227.89,312.99,217.62,66.18
180.48,439.23,166.76,205.41
180.26,404.55,166.26,169.98
179.22,400.89,165.31,165.87
178.99,412.01,164.96,177.64
175.03,553.95,162.32,311.21
171.7,390.77,157.29,155.34
170.03,406.58,155.88,172.31
168.98,400.86,154.64,166.11
167.05,424.67,152.95,190.93
165.56,461.12,152.31,226.77
165.08,292.09,148.35,42.67
162.21,421.97,148.11,188.27
161.41,456.98,148.21,222.35
159.4,284.25,141.37,32.84
158.65,279.34,140.41,26.74
147.48,404.91,132.61,170.46
147.48,404.91,132.61,170.46
146.57,400.41,131.59,165.69
144.72,403.18,129.62,168.48
144.2,452.18,130.88,218.25
143.62,574.52,134.14,329
143.6,427.18,129.26,193.5
143.61,417.41,129.12,183.65
135.93,423.05,121.32,189.29
133.57,312.51,113.98,67.34
133.57,312.51,113.98,67.34
133,424.89,118.71,191.27
119.48,460.8,106.67,227.03
119.48,460.8,106.67,227.03
111.25,593.88,105.15,345.04
101.9,367.6,83.08,130.51
95.51,423.57,80.38,189.85
91.38,374.52,72.55,138.43
90.76,403.23,73.75,169.16
88.21,360.04,68.04,122.43
87.19,393.18,69.53,158.51
87.19,393.18,69.53,158.51
84.66,418.21,69.1,184.61
84.66,418.21,69.1,184.61
84.39,271.3,55.8,16.19
81.79,337.92,59.01,96.85
82.12,272.99,53.32,18.1
81.26,409.32,64.83,175.51
79.97,402.8,62.88,168.6
76.89,392.88,59,158.42
76.89,392.88,59,158.42
75.96,526.48,68.55,288.19
75.85,431.58,61.02,198.07
73.82,344.22,51.01,104.06
73.82,344.22,51.01,104.06
73.63,381.9,54.45,146.61
72.97,534.58,66.15,295.65
72.55,368.81,52.07,132.18
72.55,368.81,52.07,132.18
72.3,391.58,53.87,156.81
71.28,363.57,50.27,126.34
71.28,363.57,50.27,126.34
69.14,382.39,49.84,146.98
69.14,382.39,49.84,146.98
68.24,540.83,62.45,301.38
64.59,529.37,57.96,291.25
64.59,529.37,57.96,291.25
62.47,363.96,40.59,126.97
57.9,519.27,50.6,281.94
56.76,406.15,38.92,172.54
56.41,398.02,37.98,163.8
56.23,403.36,38.1,169.53
56.26,401,38.14,166.94
56.26,401,38.14,166.94
54.39,552.96,50.21,311.91
54.39,552.96,50.21,311.91
53.42,418.07,37.04,184.65
50.32,449.39,36.77,216.48
46.04,445.05,32.18,212.05
46.08,418.96,29.47,185.71
44.34,506.01,36.48,270.09
42.07,426,26.23,192.93
39.06,360.07,15.5,122.48
35.21,589.6,35.82,342.71
34.72,506.5,27.22,270.8
32.4,451.57,19.07,218.54
32.12,480.42,21.93,246.55
29.96,474.63,19.37,240.94
29.96,474.63,19.37,240.94
29.4,506.92,22.13,271.16
29.15,477.86,18.73,244.03
26.94,504.96,19.49,269.32
25.24,497.79,17.18,262.77
25.24,497.79,17.18,262.77
22.56,447.46,8.73,214.79
19.62,476.93,9.19,243.24
